0	112.717	0
1	105.742	6.975
2	99.8584	5.88333
3	95.1584	4.7
4	90.825	4.33333
5	86.9917	3.83333
6	83.325	3.66667
7	79.725	3.6
8	76.725	3
9	74.0584	2.66667
10	71.3917	2.66667
11	68.7667	2.625
12	66.6	2.16667
13	64.6	2
14	62.6	2
15	59.6	3
16	57.6	2
17	56.6	1
18	55.6	1
19	53.6	2
20	52.6	1
21	51	1.6
22	49	2
23	48	1
24	47	1
25	46	1
26	45.1667	0.833333
27	44.1667	1
28	42.6667	1.5
29	43.2667	-0.6
30	43.2667	0
31	42.2667	1
32	43.2667	-1
33	43.8917	-0.625
34	43.1417	0.75
35	43.5167	-0.375
36	44.0834	-0.566667
37	45.5834	-1.5
38	47.25	-1.66667
39	47.9167	-0.666667
40	47.4167	0.5
41	47.4167	0
42	49.0167	-1.6
43	51.0167	-2
44	53.0167	-2
45	55.0167	-2
46	56.6417	-1.625
47	57.975	-1.33333
48	59.8917	-1.91667
49	62.2667	-2.375
50	64.7667	-2.5
51	66.9667	-2.2
52	67.7667	-0.8
53	67.2667	0.5
54	67.2667	0
55	69.7667	-2.5
56	70.3917	-0.625
57	72.225	-1.83333
58	75.475	-3.25
59	75.475	0
60	76.95	-1.475
61	79.45	-2.5
62	82.2834	-2.83333
63	86.1167	-3.83333
64	89.95	-3.83333
65	91.45	-1.5
66	93.05	-1.6
67	95.5834	-2.53333
68	99.0834	-3.5
69	101.917	-2.83333
70	104.25	-2.33333
71	104.917	-0.666667
72	107.383	-2.46667
