0	4038.83	0
1	4031.84	6.99048
2	4025.84	6
3	4020.24	5.6
4	4014.78	5.45714
5	4009.72	5.05714
6	4005.17	4.55556
7	4000.97	4.2
8	3996.83	4.13333
9	3991.63	5.2
10	3987.62	4.01395
11	3983.18	4.43567
12	3978.85	4.33333
13	3974.85	4
14	3970.85	4
15	3966.85	4
16	3962.85	4
17	3958.85	4
18	3954.92	3.93182
19	3950.94	3.97778
20	3946.89	4.04615
21	3943.1	3.79005
22	3938.49	4.61538
23	3934.82	3.66667
24	3931.21	3.60714
25	3927.68	3.53042
26	3924.12	3.56731
27	3920.74	3.375
28	3917.38	3.36667
29	3914	3.3715
30	3910.76	3.24762
31	3907.28	3.47599
32	3904.08	3.2
33	3900.75	3.33333
34	3897.56	3.18333
35	3893.73	3.83333
36	3890.57	3.1619
37	3887.46	3.11111
38	3884.23	3.22222
39	3881.17	3.06349
40	3878.15	3.01905
41	3875.22	2.93333
42	3872.33	2.88636
43	3869.26	3.06818
44	3866.04	3.22222
45	3863.28	2.76667
46	3860.45	2.82778
47	3856.88	3.56428
48	3853.46	3.425
49	3850.21	3.25303
50	3847.63	2.57359
51	3844.31	3.31818
52	3840.87	3.44372
53	3836.92	3.95022
54	3834.39	2.52857
55	3831.93	2.46667
56	3829.32	2.6
57	3826.59	2.73333
58	3823.72	2.86667
59	3819.92	3.8
60	3817.27	2.65454
61	3814.63	2.63636
62	3811.82	2.81818
63	3808.72	3.1
64	3806.27	2.44444
65	3803.87	2.4
66	3801.47	2.4
67	3798.67	2.8
68	3796.07	2.6
69	3793.74	2.33333
70	3791.4	2.33333
71	3789.12	2.28571
72	3786.85	2.27273
73	3784.39	2.45454
74	3781.76	2.63636
75	3778.94	2.81818
76	3776.73	2.20952
77	3774.56	2.16667
78	3772.41	2.15385
79	3770.37	2.03636
80	3768.35	2.02262
81	3766.35	2
82	3764.22	2.125
83	3760.41	3.8119
84	3757.17	3.24167
85	3753.36	3.81429
86	3750.73	2.625
87	3747.98	2.75
88	3745.11	2.875
89	3742.11	3
90	3740.11	2
91	3738.11	2
92	3736.11	2
93	3734.11	2
94	3732.11	2
95	3729.98	2.125
96	3727.98	2
97	3725.98	2
98	3723.98	2
99	3721.98	2
100	3719.98	2
101	3717.98	2
102	3715.98	2
103	3713.98	2
104	3711.98	2
105	3709.98	2
106	3707.98	2
107	3705.98	2
108	3703.98	2
109	3701.98	2
110	3699.98	2
111	3697.98	2
112	3695.98	2
113	3693.98	2
114	3691.98	2
115	3689.98	2
116	3687.73	2.25
117	3685.73	2
118	3683.73	2
119	3681.73	2
120	3679.73	2
121	3677.73	2
122	3675.73	2
123	3673.73	2
124	3671.81	1.92308
125	3669.44	2.3641
126	3667.04	2.40513
127	3663.93	3.11282
128	3662.09	1.83423
129	3659.78	2.31551
130	3656.98	2.79679
131	3653.7	3.27807
132	3649.44	4.25936
133	3647.61	1.83333
134	3645.11	2.5
135	3643.29	1.81818
136	3641.48	1.80952
137	3639.68	1.8
138	3637.88	1.8
139	3636.08	1.8
140	3634.28	1.8
141	3632.04	2.24102
142	3629.36	2.68205
143	3627.16	2.2
144	3625.3	1.85641
145	3623.58	1.72344
146	3621.71	1.86667
147	3619.73	1.98277
148	3617.63	2.10256
149	3615.43	2.19743
150	3612.96	2.47179
151	3609.25	3.70449
152	3605.65	3.60385
153	3602.98	2.66667
154	3601.45	1.53614
155	3599.97	1.47436
156	3598.32	1.65128
157	3596.85	1.46667
158	3594.77	2.08333
159	3593.27	1.5
160	3591.6	1.66667
161	3590.19	1.41667
162	3588.34	1.84762
163	3586.69	1.65009
164	3585.25	1.4395
165	3583.91	1.33621
166	3582.25	1.65899
167	3580.66	1.59833
168	3579.19	1.46667
169	3577.88	1.31373
170	3576.5	1.37255
171	3575.21	1.29167
172	3573.93	1.28205
173	3572.62	1.31282
174	3571.29	1.33077
175	3569.95	1.33468
176	3568.6	1.35385
177	3567.06	1.53846
178	3565.53	1.52308
179	3563.87	1.66026
180	3561.89	1.98077
181	3559.96	1.93007
182	3557.91	2.05846
183	3556.81	1.09451
184	3555.67	1.14103
185	3554.08	1.59341
186	3552.38	1.69231
187	3551.38	1
188	3549.38	2
189	3548.38	1
190	3546.55	1.83333
191	3545.3	1.25
192	3543.13	2.16667
193	3541.63	1.5
194	3538.63	3
195	3536.38	2.25
196	3533.88	2.5
197	3531.88	2
198	3530.13	1.75
199	3528.97	1.16667
200	3527.9	1.07143
201	3526.9	1
202	3525.91	0.982129
203	3524.7	1.21817
204	3522.99	1.7042
205	3521.46	1.5331
206	3519.5	1.95709
207	3516.32	3.18535
208	3515.36	0.955444
209	3514.22	1.13636
210	3512.91	1.31818
211	3511.27	1.63636
212	3509.98	1.28485
213	3509.1	0.879366
214	3507.85	1.25476
215	3506.22	1.63449
216	3504.21	2.00743
217	3501.82	2.39231
218	3501.01	0.808081
219	3500.04	0.965378
220	3499.03	1.00833
221	3497.03	2
222	3494.7	2.33333
223	3493.03	1.66667
224	3492.26	0.771717
225	3491.28	0.987179
226	3490.07	1.20673
227	3488.45	1.61753
228	3486.42	2.02834
229	3484.53	1.89369
230	3482.42	2.11262
231	3480.11	2.30867
232	3479.37	0.742484
233	3478.38	0.990196
234	3477.15	1.22222
235	3475.4	1.75397
236	3474.66	0.738561
237	3473.71	0.952381
238	3472.39	1.31746
239	3470.71	1.68254
240	3468.66	2.04762
241	3467.51	1.15556
242	3466.81	0.692308
243	3465.91	0.9
244	3465.26	0.65
245	3464.49	0.775
246	3463.59	0.9
247	3462.56	1.025
248	3461.28	1.28333
249	3459.74	1.54167
250	3457.94	1.8
251	3455.88	2.05833
252	3453.56	2.31667
253	3451.12	2.44167
254	3448.42	2.7
255	3446.84	1.58333
256	3445.12	1.71667
257	3443.28	1.84545
258	3441.31	1.9641
259	3439.06	2.25128
260	3436.83	2.23077
261	3436.11	0.717949
262	3435.23	0.885771
263	3434.17	1.05714
264	3432.6	1.56667
265	3431.74	0.866667
266	3431.2	0.533333
267	3430.67	0.533333
268	3430.14	0.533333
269	3429.4	0.733333
270	3428.74	0.666667
271	3427.57	1.16508
272	3424.94	2.62857
273	3422.96	1.98095
274	3420.63	2.33333
275	3420.13	0.494624
276	3419.57	0.55914
277	3418.76	0.816994
278	3417.6	1.15686
279	3416.66	0.941177
280	3415.43	1.22549
281	3414.35	1.07806
282	3413.07	1.28276
283	3411.41	1.66695
284	3409.35	2.05115
285	3407.39	1.96611
286	3405.21	2.18217
287	3402.79	2.41251
