0.0185036
-0.000510431
0	0	0.00611655
1	1	-0.000740033
2	1	-0.00067203
3	0	0.0049812
4	1	-0.00063465
5	0	-0.000474567
6	0	-0.000406342
7	1	-0.000734115
8	0	-0.000497331
9	0	0.00498416
10	1	-0.00189841
11	1	-0.000599027
12	1	-0.000601729
13	1	-0.00078045
14	1	-0.000633708
15	1	-0.000762029
16	0	-0.000438929
17	1	-0.000524083
18	1	-0.000692777
19	0	-0.00044335
20	1	-0.000584419
21	0	-0.00049155
22	1	-0.000572312
23	1	-0.000678404
24	0	-0.000466131
25	0	-0.000504186
26	0	-0.000364239
27	1	-0.000549203
28	1	-0.00054216
29	0	-0.00017975
30	1	-0.000525094
31	1	-0.0005596
32	1	-0.000540208
33	0	0.00340347
34	1	-0.00183144
35	1	-0.000610663
36	0	-0.000441437
37	1	-0.000629984
38	1	-0.000620379
39	1	-0.000659057
40	1	-0.000641276
41	0	-0.000332753
42	0	-0.0002269
43	0	-0.000407233
44	1	-0.000589736
45	1	-0.000705108
46	0	-0.000495896
47	0	-0.000494172
48	0	-0.000486952
49	0	0.000868421
50	1	-0.00170054
51	1	-0.000667087
52	0	0.0054677
53	0	-0.000497333
54	0	-0.000313087
55	0	-0.000295428
56	1	-0.000632396
57	1	-0.000595237
58	0	-0.000355379
59	1	-0.00174068
60	0	0.0069218
61	0	-0.000354736
62	0	-0.000447896
63	0	0.00502501
64	1	-0.00180884
65	1	-0.000556848
66	1	-0.000571063
67	0	-0.000494277
68	1	-0.00181271
69	0	-0.00040577
70	0	0.00293686
71	0	6.11529e-05
72	1	-0.000558504
73	1	-0.000588232
74	1	-0.000564157
75	0	-0.000411159
76	1	-0.000521429
77	1	-0.000637616
78	0	-0.000374616
79	1	-0.000543607
80	0	-0.00032812
81	1	-0.000534685
82	1	-0.00074389
83	0	-0.000498072
84	0	0.00433749
85	1	-0.000633935
86	0	-0.000437614
87	1	-0.000733333
88	0	-0.000314398
89	1	-0.00054681
90	0	-0.000362296
91	1	-0.000528966
92	0	-0.00048582
93	1	-0.000524945
94	1	-0.000709504
95	1	-0.00064569
96	1	-0.000602064
97	0	-0.000389334
98	1	-0.0017922
99	0	-0.000485714
100	0	-0.000308019
101	1	-0.000740157
102	1	-0.000536298
103	0	-0.000186861
104	0	-0.000469775
105	0	-0.000275641
106	1	-0.000572151
